,ts_code,symbol,name,exchange_id,list_status,list_date
2070,300707.SZ,300707,威唐工业,SZSE,L,20171010
2071,300708.SZ,300708,聚灿光电,SZSE,L,20171016
2072,300709.SZ,300709,精研科技,SZSE,L,20171019
2073,300710.SZ,300710,万隆光电,SZSE,L,20171019
2074,300711.SZ,300711,广哈通信,SZSE,L,20171101
2075,300712.SZ,300712,永福股份,SZSE,L,20171031
2076,300713.SZ,300713,英可瑞,SZSE,L,20171101
2077,300715.SZ,300715,凯伦股份,SZSE,L,20171026
2078,300716.SZ,300716,国立科技,SZSE,L,20171109
2079,300717.SZ,300717,华信新材,SZSE,L,20171106
2080,300718.SZ,300718,长盛轴承,SZSE,L,20171106
2081,300719.SZ,300719,安达维尔,SZSE,L,20171109
2082,300720.SZ,300720,海川智能,SZSE,L,20171106
2083,300721.SZ,300721,怡达股份,SZSE,L,20171115
2084,300722.SZ,300722,新余国科,SZSE,L,20171110
2085,300723.SZ,300723,一品红,SZSE,L,20171116
2086,300724.SZ,300724,捷佳伟创,SZSE,L,20180810
2087,300725.SZ,300725,药石科技,SZSE,L,20171110
2088,300726.SZ,300726,宏达电子,SZSE,L,20171121
2089,300727.SZ,300727,润禾材料,SZSE,L,20171127
2090,300729.SZ,300729,乐歌股份,SZSE,L,20171201
2091,300730.SZ,300730,科创信息,SZSE,L,20171205
2092,300731.SZ,300731,科创新源,SZSE,L,20171208
2093,300732.SZ,300732,设研院,SZSE,L,20171212
2094,300733.SZ,300733,西菱动力,SZSE,L,20180116
2095,300735.SZ,300735,光弘科技,SZSE,L,20171229
2096,300736.SZ,300736,百华悦邦,SZSE,L,20180109
2097,300737.SZ,300737,科顺股份,SZSE,L,20180125
2098,300738.SZ,300738,奥飞数据,SZSE,L,20180119
2099,300739.SZ,300739,明阳电路,SZSE,L,20180201
2100,300740.SZ,300740,御家汇,SZSE,L,20180208
2101,300741.SZ,300741,华宝股份,SZSE,L,20180301
2102,300742.SZ,300742,越博动力,SZSE,L,20180508
2103,300743.SZ,300743,天地数码,SZSE,L,20180427
2104,300745.SZ,300745,欣锐科技,SZSE,L,20180523
2105,300746.SZ,300746,汉嘉设计,SZSE,L,20180525
2106,300747.SZ,300747,锐科激光,SZSE,L,20180625
2107,300750.SZ,300750,宁德时代,SZSE,L,20180611
2108,600000.SH,600000,浦发银行,SSE,L,19991110
2109,600004.SH,600004,白云机场,SSE,L,20030428
2110,600006.SH,600006,东风汽车,SSE,L,19990727
2111,600007.SH,600007,中国国贸,SSE,L,19990312
2112,600008.SH,600008,首创股份,SSE,L,20000427
2113,600009.SH,600009,上海机场,SSE,L,19980218
2114,600010.SH,600010,包钢股份,SSE,L,20010309
2115,600011.SH,600011,华能国际,SSE,L,20011206
2116,600012.SH,600012,皖通高速,SSE,L,20030107
2117,600015.SH,600015,华夏银行,SSE,L,20030912
2118,600016.SH,600016,民生银行,SSE,L,20001219
2119,600017.SH,600017,日照港,SSE,L,20061017
2120,600018.SH,600018,上港集团,SSE,L,20061026
2121,600019.SH,600019,宝钢股份,SSE,L,20001212
2122,600020.SH,600020,中原高速,SSE,L,20030808
2123,600021.SH,600021,上海电力,SSE,L,20031029
2124,600022.SH,600022,山东钢铁,SSE,L,20040629
2125,600023.SH,600023,浙能电力,SSE,L,20131219
2126,600025.SH,600025,华能水电,SSE,L,20171215
2127,600026.SH,600026,中远海能,SSE,L,20020523
2128,600027.SH,600027,华电国际,SSE,L,20050203
2129,600028.SH,600028,中国石化,SSE,L,20010808
2130,600029.SH,600029,南方航空,SSE,L,20030725
2131,600030.SH,600030,中信证券,SSE,L,20030106
2132,600031.SH,600031,三一重工,SSE,L,20030703
2133,600033.SH,600033,福建高速,SSE,L,20010209
2134,600035.SH,600035,楚天高速,SSE,L,20040310
2135,600036.SH,600036,招商银行,SSE,L,20020409
2136,600037.SH,600037,歌华有线,SSE,L,20010208
2137,600038.SH,600038,中直股份,SSE,L,20001218
2138,600039.SH,600039,四川路桥,SSE,L,20030325
2139,600048.SH,600048,保利地产,SSE,L,20060731
2140,600050.SH,600050,中国联通,SSE,L,20021009
2141,600051.SH,600051,宁波联合,SSE,L,19970410
2142,600052.SH,600052,浙江广厦,SSE,L,19970415
2143,600053.SH,600053,九鼎投资,SSE,L,19970418
2144,600054.SH,600054,黄山旅游,SSE,L,19970506
2145,600055.SH,600055,万东医疗,SSE,L,19970519
2146,600056.SH,600056,中国医药,SSE,L,19970515
2147,600057.SH,600057,厦门象屿,SSE,L,19970604
2148,600058.SH,600058,五矿发展,SSE,L,19970528
2149,600059.SH,600059,古越龙山,SSE,L,19970516
2150,600060.SH,600060,海信电器,SSE,L,19970422
2151,600061.SH,600061,国投资本,SSE,L,19970519
2152,600062.SH,600062,华润双鹤,SSE,L,19970522
2153,600063.SH,600063,皖维高新,SSE,L,19970528
2154,600064.SH,600064,南京高科,SSE,L,19970506
2155,600066.SH,600066,宇通客车,SSE,L,19970508
2156,600067.SH,600067,冠城大通,SSE,L,19970508
2157,600068.SH,600068,葛洲坝,SSE,L,19970526
2158,600069.SH,600069,银鸽投资,SSE,L,19970430
2159,600070.SH,600070,浙江富润,SSE,L,19970604
2160,600071.SH,600071,凤凰光学,SSE,L,19970528
2161,600072.SH,600072,中船科技,SSE,L,19970603
2162,600073.SH,600073,上海梅林,SSE,L,19970704
2163,600074.SH,600074,*ST保千,SSE,L,19970623
2164,600075.SH,600075,新疆天业,SSE,L,19970617
2165,600076.SH,600076,康欣新材,SSE,L,19970526
2166,600077.SH,600077,宋都股份,SSE,L,19970520
2167,600078.SH,600078,澄星股份,SSE,L,19970627
2168,600079.SH,600079,人福医药,SSE,L,19970606
2169,600080.SH,600080,金花股份,SSE,L,19970612
2170,600081.SH,600081,东风科技,SSE,L,19970703
2171,600082.SH,600082,海泰发展,SSE,L,19970620
2172,600083.SH,600083,博信股份,SSE,L,19970606
2173,600084.SH,600084,中葡股份,SSE,L,19970711
2174,600085.SH,600085,同仁堂,SSE,L,19970625
2175,600086.SH,600086,东方金钰,SSE,L,19970606
2176,600088.SH,600088,中视传媒,SSE,L,19970616
2177,600089.SH,600089,特变电工,SSE,L,19970618
2178,600090.SH,600090,同济堂,SSE,L,19970616
2179,600091.SH,600091,ST明科,SSE,L,19970704
2180,600093.SH,600093,易见股份,SSE,L,19970626
2181,600094.SH,600094,大名城,SSE,L,19970703
2182,600095.SH,600095,哈高科,SSE,L,19970708
2183,600096.SH,600096,云天化,SSE,L,19970709
2184,600097.SH,600097,开创国际,SSE,L,19970619
2185,600098.SH,600098,广州发展,SSE,L,19970718
2186,600099.SH,600099,林海股份,SSE,L,19970704
2187,600100.SH,600100,同方股份,SSE,L,19970627
2188,600101.SH,600101,明星电力,SSE,L,19970627
2189,600103.SH,600103,青山纸业,SSE,L,19970703
2190,600104.SH,600104,上汽集团,SSE,L,19971125
2191,600105.SH,600105,永鼎股份,SSE,L,19970929
2192,600106.SH,600106,重庆路桥,SSE,L,19970618
2193,600107.SH,600107,美尔雅,SSE,L,19971106
2194,600108.SH,600108,亚盛集团,SSE,L,19970818
2195,600109.SH,600109,国金证券,SSE,L,19970807
2196,600110.SH,600110,诺德股份,SSE,L,19971007
2197,600111.SH,600111,北方稀土,SSE,L,19970924
2198,600112.SH,600112,天成控股,SSE,L,19971127
2199,600113.SH,600113,浙江东日,SSE,L,19971021
2200,600114.SH,600114,东睦股份,SSE,L,20040511
2201,600115.SH,600115,东方航空,SSE,L,19971105
2202,600116.SH,600116,三峡水利,SSE,L,19970804
2203,600117.SH,600117,西宁特钢,SSE,L,19971015
2204,600118.SH,600118,中国卫星,SSE,L,19970908
2205,600119.SH,600119,长江投资,SSE,L,19980115
2206,600120.SH,600120,浙江东方,SSE,L,19971201
2207,600121.SH,600121,郑州煤电,SSE,L,19980107
2208,600122.SH,600122,宏图高科,SSE,L,19980420
2209,600123.SH,600123,兰花科创,SSE,L,19981217
2210,600125.SH,600125,铁龙物流,SSE,L,19980511
2211,600126.SH,600126,杭钢股份,SSE,L,19980311
2212,600127.SH,600127,金健米业,SSE,L,19980506
2213,600128.SH,600128,弘业股份,SSE,L,19970901
2214,600129.SH,600129,太极集团,SSE,L,19971118
2215,600130.SH,600130,波导股份,SSE,L,20000706
2216,600131.SH,600131,岷江水电,SSE,L,19980402
2217,600132.SH,600132,重庆啤酒,SSE,L,19971030
2218,600133.SH,600133,东湖高新,SSE,L,19980212
2219,600135.SH,600135,乐凯胶片,SSE,L,19980122
2220,600136.SH,600136,当代明诚,SSE,L,19980303
2221,600137.SH,600137,浪莎股份,SSE,L,19980416
2222,600138.SH,600138,中青旅,SSE,L,19971203
2223,600139.SH,600139,西部资源,SSE,L,19980225
2224,600141.SH,600141,兴发集团,SSE,L,19990616
2225,600143.SH,600143,金发科技,SSE,L,20040623
2226,600145.SH,600145,*ST新亿,SSE,L,19990923
2227,600146.SH,600146,商赢环球,SSE,L,19990707
2228,600148.SH,600148,长春一东,SSE,L,19980520
2229,600149.SH,600149,ST坊展,SSE,L,19991014
2230,600150.SH,600150,*ST船舶,SSE,L,19980520
2231,600151.SH,600151,航天机电,SSE,L,19980605
2232,600152.SH,600152,维科技术,SSE,L,19980609
2233,600153.SH,600153,建发股份,SSE,L,19980616
2234,600155.SH,600155,华创阳安,SSE,L,19980918
2235,600156.SH,600156,华升股份,SSE,L,19980527
2236,600157.SH,600157,永泰能源,SSE,L,19980513
2237,600158.SH,600158,中体产业,SSE,L,19980327
2238,600159.SH,600159,大龙地产,SSE,L,19980526
2239,600160.SH,600160,巨化股份,SSE,L,19980626
2240,600161.SH,600161,天坛生物,SSE,L,19980616
2241,600162.SH,600162,香江控股,SSE,L,19980609
2242,600163.SH,600163,中闽能源,SSE,L,19980602
2243,600165.SH,600165,新日恒力,SSE,L,19980529
2244,600166.SH,600166,福田汽车,SSE,L,19980602
2245,600167.SH,600167,联美控股,SSE,L,19990128
2246,600168.SH,600168,武汉控股,SSE,L,19980427
2247,600169.SH,600169,太原重工,SSE,L,19980904
2248,600170.SH,600170,上海建工,SSE,L,19980623
2249,600171.SH,600171,上海贝岭,SSE,L,19980924
2250,600172.SH,600172,黄河旋风,SSE,L,19981126
2251,600173.SH,600173,卧龙地产,SSE,L,19990415
2252,600175.SH,600175,美都能源,SSE,L,19990408
2253,600176.SH,600176,中国巨石,SSE,L,19990422
2254,600177.SH,600177,雅戈尔,SSE,L,19981119
2255,600178.SH,600178,东安动力,SSE,L,19981014
2256,600179.SH,600179,安通控股,SSE,L,19981104
2257,600180.SH,600180,瑞茂通,SSE,L,19980703
2258,600182.SH,600182,S佳通,SSE,L,19990507
2259,600183.SH,600183,生益科技,SSE,L,19981028
2260,600184.SH,600184,光电股份,SSE,L,20031106
2261,600185.SH,600185,格力地产,SSE,L,19990611
2262,600186.SH,600186,莲花健康,SSE,L,19980825
2263,600187.SH,600187,国中水务,SSE,L,19981111
2264,600188.SH,600188,兖州煤业,SSE,L,19980701
2265,600189.SH,600189,吉林森工,SSE,L,19981007
2266,600190.SH,600190,锦州港,SSE,L,19990609
2267,600191.SH,600191,华资实业,SSE,L,19981210
2268,600192.SH,600192,长城电工,SSE,L,19981224
2269,600193.SH,600193,*ST创兴,SSE,L,19990527
2270,600195.SH,600195,中牧股份,SSE,L,19990107
2271,600196.SH,600196,复星医药,SSE,L,19980807
2272,600197.SH,600197,伊力特,SSE,L,19990916
2273,600198.SH,600198,*ST大唐,SSE,L,19981021
2274,600199.SH,600199,金种子酒,SSE,L,19980812
2275,600200.SH,600200,江苏吴中,SSE,L,19990401
2276,600201.SH,600201,生物股份,SSE,L,19990115
2277,600202.SH,600202,*ST哈空,SSE,L,19990603
2278,600203.SH,600203,福日电子,SSE,L,19990514
2279,600206.SH,600206,有研新材,SSE,L,19990319
2280,600207.SH,600207,安彩高科,SSE,L,19990714
2281,600208.SH,600208,新湖中宝,SSE,L,19990623
2282,600209.SH,600209,*ST罗顿,SSE,L,19990325
2283,600210.SH,600210,紫江企业,SSE,L,19990824
2284,600211.SH,600211,西藏药业,SSE,L,19990721
2285,600212.SH,600212,江泉实业,SSE,L,19990817
2286,600213.SH,600213,亚星客车,SSE,L,19990831
2287,600215.SH,600215,长春经开,SSE,L,19990909
2288,600216.SH,600216,浙江医药,SSE,L,19991021
2289,600217.SH,600217,中再资环,SSE,L,19991216
2290,600218.SH,600218,全柴动力,SSE,L,19981203
2291,600219.SH,600219,南山铝业,SSE,L,19991223
2292,600220.SH,600220,江苏阳光,SSE,L,19990927
2293,600221.SH,600221,海航控股,SSE,L,19991125
2294,600222.SH,600222,太龙药业,SSE,L,19991105
2295,600223.SH,600223,鲁商置业,SSE,L,20000113
2296,600225.SH,600225,天津松江,SSE,L,20000127
2297,600226.SH,600226,瀚叶股份,SSE,L,19991116
2298,600227.SH,600227,圣济堂,SSE,L,20000221
2299,600228.SH,600228,ST昌九,SSE,L,19990119
2300,600229.SH,600229,城市传媒,SSE,L,20000309
2301,600230.SH,600230,沧州大化,SSE,L,20000406
2302,600231.SH,600231,凌钢股份,SSE,L,20000511
2303,600232.SH,600232,金鹰股份,SSE,L,20000602
2304,600233.SH,600233,圆通速递,SSE,L,20000608
2305,600234.SH,600234,ST山水,SSE,L,20000615
2306,600235.SH,600235,民丰特纸,SSE,L,20000615
2307,600236.SH,600236,桂冠电力,SSE,L,20000323
2308,600237.SH,600237,铜峰电子,SSE,L,20000609
2309,600238.SH,600238,*ST椰岛,SSE,L,20000120
2310,600239.SH,600239,云南城投,SSE,L,19991202
2311,600240.SH,600240,华业资本,SSE,L,20000628
2312,600241.SH,600241,时代万恒,SSE,L,20001128
2313,600242.SH,600242,中昌数据,SSE,L,20001207
2314,600243.SH,600243,青海华鼎,SSE,L,20001120
2315,600246.SH,600246,万通地产,SSE,L,20000922
2316,600247.SH,600247,*ST成城,SSE,L,20001123
2317,600248.SH,600248,延长化建,SSE,L,20000622
2318,600249.SH,600249,两面针,SSE,L,20040130
2319,600250.SH,600250,南纺股份,SSE,L,20010306
2320,600251.SH,600251,冠农股份,SSE,L,20030609
2321,600252.SH,600252,中恒集团,SSE,L,20001130
2322,600255.SH,600255,梦舟股份,SSE,L,20001122
2323,600256.SH,600256,广汇能源,SSE,L,20000526
2324,600257.SH,600257,大湖股份,SSE,L,20000612
2325,600258.SH,600258,首旅酒店,SSE,L,20000601
2326,600259.SH,600259,广晟有色,SSE,L,20000525
2327,600260.SH,600260,凯乐科技,SSE,L,20000706
2328,600261.SH,600261,阳光照明,SSE,L,20000720
2329,600262.SH,600262,北方股份,SSE,L,20000630
2330,600265.SH,600265,ST景谷,SSE,L,20000825
2331,600266.SH,600266,北京城建,SSE,L,19990203
2332,600267.SH,600267,海正药业,SSE,L,20000725
2333,600268.SH,600268,国电南自,SSE,L,19991118
2334,600269.SH,600269,赣粤高速,SSE,L,20000518
2335,600270.SH,600270,外运发展,SSE,L,20001228
2336,600271.SH,600271,航天信息,SSE,L,20030711
2337,600272.SH,600272,开开实业,SSE,L,20010228
2338,600273.SH,600273,嘉化能源,SSE,L,20030627
2339,600275.SH,600275,ST昌鱼,SSE,L,20000810
2340,600276.SH,600276,恒瑞医药,SSE,L,20001018
2341,600277.SH,600277,亿利洁能,SSE,L,20000725
2342,600278.SH,600278,东方创业,SSE,L,20000712
2343,600279.SH,600279,重庆港九,SSE,L,20000731
2344,600280.SH,600280,中央商场,SSE,L,20000926
2345,600281.SH,600281,太化股份,SSE,L,20001109
2346,600282.SH,600282,南钢股份,SSE,L,20000919
2347,600283.SH,600283,钱江水利,SSE,L,20001018
2348,600284.SH,600284,浦东建设,SSE,L,20040316
2349,600285.SH,600285,羚锐制药,SSE,L,20001018
2350,600287.SH,600287,江苏舜天,SSE,L,20000901
2351,600288.SH,600288,大恒科技,SSE,L,20001129
2352,600289.SH,600289,*ST信通,SSE,L,20000720
2353,600290.SH,600290,华仪电气,SSE,L,20001106
2354,600291.SH,600291,西水股份,SSE,L,20000731
2355,600292.SH,600292,远达环保,SSE,L,20001101
2356,600293.SH,600293,三峡新材,SSE,L,20000919
2357,600295.SH,600295,鄂尔多斯,SSE,L,20010426
2358,600297.SH,600297,广汇汽车,SSE,L,20001116
2359,600298.SH,600298,安琪酵母,SSE,L,20000818
2360,600299.SH,600299,安迪苏,SSE,L,20000420
2361,600300.SH,600300,维维股份,SSE,L,20000630
2362,600301.SH,600301,ST南化,SSE,L,20000712
2363,600302.SH,600302,标准股份,SSE,L,20001213
2364,600303.SH,600303,曙光股份,SSE,L,20001226
2365,600305.SH,600305,恒顺醋业,SSE,L,20010206
2366,600306.SH,600306,商业城,SSE,L,20001226
2367,600307.SH,600307,酒钢宏兴,SSE,L,20001220
2368,600308.SH,600308,华泰股份,SSE,L,20000928
2369,600309.SH,600309,万华化学,SSE,L,20010105
2370,600310.SH,600310,桂东电力,SSE,L,20010228
2371,600311.SH,600311,荣华实业,SSE,L,20010626
2372,600312.SH,600312,平高电气,SSE,L,20010221
2373,600313.SH,600313,农发种业,SSE,L,20010119
2374,600315.SH,600315,上海家化,SSE,L,20010315
2375,600316.SH,600316,洪都航空,SSE,L,20001215
2376,600317.SH,600317,营口港,SSE,L,20020131
2377,600318.SH,600318,新力金融,SSE,L,20001208
2378,600319.SH,600319,亚星化学,SSE,L,20010326
2379,600320.SH,600320,振华重工,SSE,L,20001221
2380,600321.SH,600321,*ST正源,SSE,L,20010524
2381,600322.SH,600322,天房发展,SSE,L,20010910
2382,600323.SH,600323,瀚蓝环境,SSE,L,20001225
2383,600325.SH,600325,华发股份,SSE,L,20040225
2384,600326.SH,600326,西藏天路,SSE,L,20010116
2385,600327.SH,600327,大东方,SSE,L,20020625
2386,600328.SH,600328,兰太实业,SSE,L,20001222
2387,600329.SH,600329,中新药业,SSE,L,20010606
2388,600330.SH,600330,天通股份,SSE,L,20010118
2389,600331.SH,600331,宏达股份,SSE,L,20011220
2390,600332.SH,600332,白云山,SSE,L,20010206
2391,600333.SH,600333,长春燃气,SSE,L,20001211
2392,600335.SH,600335,国机汽车,SSE,L,20010305
2393,600336.SH,600336,澳柯玛,SSE,L,20001229
2394,600337.SH,600337,美克家居,SSE,L,20001127
2395,600338.SH,600338,西藏珠峰,SSE,L,20001227
2396,600339.SH,600339,中油工程,SSE,L,20001225
2397,600340.SH,600340,华夏幸福,SSE,L,20031230
2398,600343.SH,600343,航天动力,SSE,L,20030408
2399,600345.SH,600345,长江通信,SSE,L,20001222
2400,600346.SH,600346,恒力股份,SSE,L,20010820
2401,600348.SH,600348,阳泉煤业,SSE,L,20030821
2402,600350.SH,600350,山东高速,SSE,L,20020318
2403,600351.SH,600351,亚宝药业,SSE,L,20020926
2404,600352.SH,600352,浙江龙盛,SSE,L,20030801
2405,600353.SH,600353,旭光股份,SSE,L,20021120
2406,600354.SH,600354,敦煌种业,SSE,L,20040115
2407,600355.SH,600355,精伦电子,SSE,L,20020613
2408,600356.SH,600356,恒丰纸业,SSE,L,20010419
2409,600358.SH,600358,国旅联合,SSE,L,20000922
2410,600359.SH,600359,新农开发,SSE,L,19990429
2411,600360.SH,600360,华微电子,SSE,L,20010316
2412,600361.SH,600361,华联综超,SSE,L,20011129
2413,600362.SH,600362,江西铜业,SSE,L,20020111
2414,600363.SH,600363,联创光电,SSE,L,20010329
2415,600365.SH,600365,通葡股份,SSE,L,20010115
2416,600366.SH,600366,宁波韵升,SSE,L,20001030
2417,600367.SH,600367,红星发展,SSE,L,20010320
2418,600368.SH,600368,五洲交通,SSE,L,20001221
2419,600369.SH,600369,西南证券,SSE,L,20010109
2420,600370.SH,600370,三房巷,SSE,L,20030306
2421,600371.SH,600371,万向德农,SSE,L,20020916
2422,600372.SH,600372,中航电子,SSE,L,20010706
2423,600373.SH,600373,中文传媒,SSE,L,20020304
2424,600375.SH,600375,华菱星马,SSE,L,20030401
2425,600376.SH,600376,首开股份,SSE,L,20010312
2426,600377.SH,600377,宁沪高速,SSE,L,20010116
2427,600378.SH,600378,天科股份,SSE,L,20010111
2428,600379.SH,600379,宝光股份,SSE,L,20020116
2429,600380.SH,600380,健康元,SSE,L,20010608
2430,600381.SH,600381,青海春天,SSE,L,20010508
2431,600382.SH,600382,广东明珠,SSE,L,20010118
2432,600383.SH,600383,金地集团,SSE,L,20010412
2433,600385.SH,600385,山东金泰,SSE,L,20010723
2434,600386.SH,600386,北巴传媒,SSE,L,20010216
2435,600387.SH,600387,海越能源,SSE,L,20040218
2436,600388.SH,600388,龙净环保,SSE,L,20001229
2437,600389.SH,600389,江山股份,SSE,L,20010110
2438,600390.SH,600390,五矿资本,SSE,L,20010115
2439,600391.SH,600391,航发科技,SSE,L,20011212
2440,600392.SH,600392,盛和资源,SSE,L,20030529
2441,600393.SH,600393,粤泰股份,SSE,L,20010319
2442,600395.SH,600395,盘江股份,SSE,L,20010531
2443,600396.SH,600396,金山股份,SSE,L,20010328
2444,600397.SH,600397,*ST安煤,SSE,L,20020702
2445,600398.SH,600398,海澜之家,SSE,L,20001228
2446,600399.SH,600399,*ST抚钢,SSE,L,20001229
2447,600400.SH,600400,红豆股份,SSE,L,20010108
2448,600401.SH,600401,*ST海润,SSE,L,20030924
2449,600403.SH,600403,大有能源,SSE,L,20031009
2450,600405.SH,600405,动力源,SSE,L,20040401
2451,600406.SH,600406,国电南瑞,SSE,L,20031016
2452,600408.SH,600408,*ST安泰,SSE,L,20030212
2453,600409.SH,600409,三友化工,SSE,L,20030618
2454,600410.SH,600410,华胜天成,SSE,L,20040427
2455,600415.SH,600415,小商品城,SSE,L,20020509
2456,600416.SH,600416,湘电股份,SSE,L,20020718
2457,600418.SH,600418,江淮汽车,SSE,L,20010824
2458,600419.SH,600419,天润乳业,SSE,L,20010628
2459,600420.SH,600420,现代制药,SSE,L,20040616
2460,600421.SH,600421,ST仰帆,SSE,L,20040607
2461,600422.SH,600422,昆药集团,SSE,L,20001206
2462,600423.SH,600423,*ST柳化,SSE,L,20030717
2463,600425.SH,600425,青松建化,SSE,L,20030724
2464,600426.SH,600426,华鲁恒升,SSE,L,20020620
2465,600428.SH,600428,中远海特,SSE,L,20020418
2466,600429.SH,600429,三元股份,SSE,L,20030915
2467,600433.SH,600433,冠豪高新,SSE,L,20030619
2468,600435.SH,600435,北方导航,SSE,L,20030704
2469,600436.SH,600436,片仔癀,SSE,L,20030616
2470,600438.SH,600438,通威股份,SSE,L,20040302
2471,600439.SH,600439,瑞贝卡,SSE,L,20030710
2472,600444.SH,600444,国机通用,SSE,L,20040219
2473,600446.SH,600446,金证股份,SSE,L,20031224
2474,600448.SH,600448,华纺股份,SSE,L,20010903
2475,600449.SH,600449,宁夏建材,SSE,L,20030829
2476,600452.SH,600452,涪陵电力,SSE,L,20040303
2477,600455.SH,600455,博通股份,SSE,L,20040329
2478,600456.SH,600456,宝钛股份,SSE,L,20020412
2479,600458.SH,600458,时代新材,SSE,L,20021219
2480,600459.SH,600459,贵研铂业,SSE,L,20030516
2481,600460.SH,600460,士兰微,SSE,L,20030311
2482,600461.SH,600461,洪城水业,SSE,L,20040601
2483,600462.SH,600462,九有股份,SSE,L,20030903
2484,600463.SH,600463,空港股份,SSE,L,20040318
2485,600466.SH,600466,蓝光发展,SSE,L,20010212
2486,600467.SH,600467,好当家,SSE,L,20040405
2487,600468.SH,600468,百利电气,SSE,L,20010615
2488,600469.SH,600469,风神股份,SSE,L,20031021
2489,600470.SH,600470,六国化工,SSE,L,20040305
2490,600475.SH,600475,华光股份,SSE,L,20030721
2491,600476.SH,600476,湘邮科技,SSE,L,20031210
2492,600477.SH,600477,杭萧钢构,SSE,L,20031110
2493,600478.SH,600478,科力远,SSE,L,20030918
2494,600479.SH,600479,千金药业,SSE,L,20040312
2495,600480.SH,600480,凌云股份,SSE,L,20030815
2496,600481.SH,600481,双良节能,SSE,L,20030422
2497,600482.SH,600482,中国动力,SSE,L,20040714
2498,600483.SH,600483,福能股份,SSE,L,20040531
2499,600485.SH,600485,信威集团,SSE,L,20030807
2500,600486.SH,600486,扬农化工,SSE,L,20020425
2501,600487.SH,600487,亨通光电,SSE,L,20030822
2502,600488.SH,600488,天药股份,SSE,L,20010618
2503,600489.SH,600489,中金黄金,SSE,L,20030814
2504,600490.SH,600490,鹏欣资源,SSE,L,20030626
2505,600491.SH,600491,龙元建设,SSE,L,20040524
2506,600493.SH,600493,凤竹纺织,SSE,L,20040421
2507,600495.SH,600495,晋西车轴,SSE,L,20040526
2508,600496.SH,600496,精工钢构,SSE,L,20020605
2509,600497.SH,600497,驰宏锌锗,SSE,L,20040420
2510,600498.SH,600498,烽火通信,SSE,L,20010823
2511,600499.SH,600499,科达洁能,SSE,L,20021010
2512,600500.SH,600500,中化国际,SSE,L,20000301
2513,600501.SH,600501,航天晨光,SSE,L,20010615
2514,600502.SH,600502,安徽水利,SSE,L,20030415
2515,600503.SH,600503,华丽家族,SSE,L,20020709
2516,600505.SH,600505,西昌电力,SSE,L,20020530
2517,600506.SH,600506,香梨股份,SSE,L,20011226
2518,600507.SH,600507,方大特钢,SSE,L,20030930
2519,600508.SH,600508,上海能源,SSE,L,20010829
2520,600509.SH,600509,天富能源,SSE,L,20020228
2521,600510.SH,600510,黑牡丹,SSE,L,20020618
2522,600511.SH,600511,国药股份,SSE,L,20021127
2523,600512.SH,600512,腾达建设,SSE,L,20021226
2524,600513.SH,600513,联环药业,SSE,L,20030319
2525,600515.SH,600515,海航基础,SSE,L,20020806
2526,600516.SH,600516,方大炭素,SSE,L,20020830
2527,600517.SH,600517,置信电气,SSE,L,20031010
2528,600518.SH,600518,康美药业,SSE,L,20010319
2529,600519.SH,600519,贵州茅台,SSE,L,20010827
2530,600520.SH,600520,文一科技,SSE,L,20020108
2531,600521.SH,600521,华海药业,SSE,L,20030304
2532,600522.SH,600522,中天科技,SSE,L,20021024
2533,600523.SH,600523,贵航股份,SSE,L,20011227
2534,600525.SH,600525,长园集团,SSE,L,20021202
2535,600526.SH,600526,菲达环保,SSE,L,20020722
2536,600527.SH,600527,江南高纤,SSE,L,20031127
2537,600528.SH,600528,中铁工业,SSE,L,20010528
2538,600529.SH,600529,山东药玻,SSE,L,20020603
2539,600530.SH,600530,交大昂立,SSE,L,20010702
2540,600531.SH,600531,豫光金铅,SSE,L,20020730
2541,600532.SH,600532,宏达矿业,SSE,L,20021031
2542,600533.SH,600533,栖霞建设,SSE,L,20020328
2543,600535.SH,600535,天士力,SSE,L,20020823
2544,600536.SH,600536,中国软件,SSE,L,20020517
2545,600537.SH,600537,亿晶光电,SSE,L,20030123
2546,600538.SH,600538,国发股份,SSE,L,20030114
2547,600539.SH,600539,*ST狮头,SSE,L,20010824
2548,600540.SH,600540,新赛股份,SSE,L,20040107
2549,600543.SH,600543,莫高股份,SSE,L,20040324
2550,600545.SH,600545,卓郎智能,SSE,L,20031203
2551,600546.SH,600546,山煤国际,SSE,L,20030731
2552,600547.SH,600547,山东黄金,SSE,L,20030828
2553,600548.SH,600548,深高速,SSE,L,20011225
2554,600549.SH,600549,厦门钨业,SSE,L,20021107
2555,600550.SH,600550,保变电气,SSE,L,20010228
2556,600551.SH,600551,时代出版,SSE,L,20020905
2557,600552.SH,600552,凯盛科技,SSE,L,20021108
2558,600555.SH,600555,海航创新,SSE,L,20010328
2559,600556.SH,600556,ST慧球,SSE,L,20010807
2560,600557.SH,600557,康缘药业,SSE,L,20020918
2561,600558.SH,600558,大西洋,SSE,L,20010227
2562,600559.SH,600559,老白干酒,SSE,L,20021029
2563,600560.SH,600560,金自天正,SSE,L,20020919
2564,600561.SH,600561,江西长运,SSE,L,20020716
2565,600562.SH,600562,国睿科技,SSE,L,20030128
2566,600563.SH,600563,法拉电子,SSE,L,20021210
2567,600565.SH,600565,迪马股份,SSE,L,20020723
2568,600566.SH,600566,济川药业,SSE,L,20010822
